Vibration_mm_s,Temperature_C,Pressure_bar,Current_A,RPM,Operating_Hours,Label,Fault_Class
14.9428,67.9089,7.4445,20.7859,1364.8257,7773.1192,2,Bearing Wear
4.5765,57.2390,5.2034,16.5273,1590.1330,822.4064,1,Normal
11.7943,68.6929,8.9142,22.8303,1209.0638,4127.1208,5,Combined Faults
3.7368,54.7093,5.3421,16.0388,1467.9434,499.6522,1,Normal
11.4579,56.4187,6.5360,17.7710,1653.1484,4092.7554,2,Bearing Wear
3.0945,62.9747,5.1749,16.6529,1545.4022,1728.1489,1,Normal
2.5766,59.8358,5.6433,16.5384,1461.1913,1158.4391,1,Normal
11.7121,60.0000,8.2203,19.4775,1190.7662,1434.2002,5,Combined Faults
23.8185,58.7930,8.2168,18.7805,1769.0907,2991.7524,3,Misalignment
3.2690,57.6059,5.4042,15.7080,1461.4104,891.4653,1,Normal
6.1085,83.1207,6.0560,23.0529,1442.1030,2053.7700,4,Overheating
8.5783,52.2144,6.1283,16.0942,1516.1559,1403.0865,2,Bearing Wear
17.7926,89.2498,5.4129,24.7748,1561.2609,1897.1699,4,Overheating
3.4966,64.2914,5.5519,16.1219,1574.5824,1779.7980,1,Normal
15.3446,54.2207,6.6771,18.4726,1342.2085,1142.0373,3,Misalignment
14.6727,74.5532,8.1639,27.4736,1825.3295,5295.5710,5,Combined Faults
15.9184,65.8107,7.5558,20.4509,1670.9449,7224.4397,2,Bearing Wear
12.1369,75.0758,5.6288,21.7724,1173.2180,2947.0442,4,Overheating
21.2251,68.5526,6.4447,21.6827,1698.0730,7734.4684,5,Combined Faults
11.7084,56.2516,6.9521,17.5401,1318.9858,3982.6194,2,Bearing Wear
15.2887,72.3308,5.6235,21.0009,1372.3651,869.8052,4,Overheating
4.7153,49.9982,5.3586,15.8217,1572.6984,480.5691,1,Normal
13.0448,59.0623,7.2157,19.4161,1423.4870,5229.6928,2,Bearing Wear
14.1202,49.6050,6.8205,22.1735,1786.2836,611.0501,3,Misalignment
10.8476,53.0352,6.5147,17.9669,1641.3055,2795.9247,2,Bearing Wear
4.9267,87.0116,5.3422,21.2989,1068.1097,1642.1447,4,Overheating
17.1107,71.4001,6.5905,22.8335,1823.7270,6375.4842,5,Combined Faults
3.8373,55.5434,5.6462,16.7794,1409.8148,808.5529,1,Normal
18.5620,77.2886,6.6862,20.6335,1409.1700,7899.2300,5,Combined Faults
14.0427,65.0156,7.4424,19.4581,1267.1731,6081.3105,2,Bearing Wear
19.9604,68.5563,8.4806,22.3772,1431.5358,2741.9549,3,Misalignment
16.7978,75.8463,6.8284,23.2275,1698.5044,5386.0757,5,Combined Faults
3.4639,50.2875,5.3521,16.1852,1410.1921,223.2007,1,Normal
13.5551,60.0919,6.9596,19.1294,1450.2731,5338.1137,2,Bearing Wear
2.8686,53.8869,5.5916,16.5339,1491.2502,558.8799,1,Normal
19.7254,50.3793,7.9560,22.0565,1457.2277,1902.9898,3,Misalignment
17.0752,73.3235,9.0821,23.1934,1200.9800,6080.1665,5,Combined Faults
11.8171,58.0800,6.7309,18.5824,1322.4796,4468.6043,2,Bearing Wear
9.2655,53.6384,6.2037,16.7069,1310.8190,1384.8277,2,Bearing Wear
8.7015,51.8066,6.6153,17.2759,1443.8971,2484.6243,2,Bearing Wear
9.5111,57.2389,6.3935,17.2932,1469.9626,3026.4538,2,Bearing Wear
16.8195,57.4776,6.1344,17.7897,1600.7795,1568.3035,3,Misalignment
12.3813,59.5644,7.0168,18.3077,1603.9592,5122.3350,2,Bearing Wear
14.2307,65.0837,7.1922,19.4177,1413.6509,6477.3956,2,Bearing Wear
2.6095,50.6081,5.5958,16.1132,1461.9144,400.5417,1,Normal
15.2162,59.4276,6.7971,18.0855,1407.6693,3643.6297,3,Misalignment
3.4377,48.8009,5.5922,16.4112,1514.7968,312.4825,1,Normal
5.6382,88.6648,6.7245,23.6409,1992.6870,5766.3406,4,Overheating
12.7003,55.7230,7.1132,20.4095,1517.8062,768.2864,3,Misalignment
16.4539,64.8150,7.6121,19.7482,1383.2031,7572.6551,2,Bearing Wear
8.8250,51.1676,6.3166,16.4527,1374.1089,2323.3023,2,Bearing Wear
15.2446,53.1346,6.1570,21.5878,1366.0979,4803.9109,3,Misalignment
24.0828,51.1768,8.0465,20.2162,1706.0325,217.8001,3,Misalignment
5.1132,68.1974,5.6288,15.7879,1530.8205,1939.6302,1,Normal
3.2621,58.8646,5.3717,16.7831,1404.0886,1583.6946,1,Normal
4.0042,65.2650,5.5739,16.6859,1459.0120,1578.1066,1,Normal
15.5198,67.8962,7.5249,17.9064,1393.2574,980.9502,3,Misalignment
4.6737,53.7686,5.7666,16.6512,1560.2964,477.1056,1,Normal
4.8402,61.7809,5.4732,16.0718,1502.5478,1473.4114,1,Normal
3.3653,48.1894,5.1994,15.8676,1584.1941,331.0634,1,Normal
20.1154,60.4514,7.9594,19.0383,1797.3555,473.9911,3,Misalignment
17.3605,71.1034,7.6190,22.1832,1873.8393,7427.9351,5,Combined Faults
16.1911,68.3533,7.6735,20.4417,1462.5738,7423.3211,2,Bearing Wear
24.1304,67.6953,6.6624,18.5767,1447.9433,1907.1043,3,Misalignment
14.2442,60.9786,7.2833,19.7030,1538.7504,6302.6760,2,Bearing Wear
10.0327,85.4627,7.1896,24.4049,1347.6141,143.1576,4,Overheating
15.8731,63.3501,7.2392,19.3871,1650.1261,6537.1010,2,Bearing Wear
13.5717,49.5217,6.5640,17.7372,1488.4131,283.3979,3,Misalignment
5.3372,64.0784,5.3316,21.4140,1211.8846,3489.9739,4,Overheating
3.0329,63.6029,5.7947,16.0508,1482.4750,1751.0781,1,Normal
15.5115,65.6063,7.4872,19.6489,1432.6988,6828.5374,2,Bearing Wear
14.1634,68.3035,8.5227,22.5708,1234.9268,6002.0579,5,Combined Faults
4.5923,49.8342,5.4738,16.9404,1510.9170,127.6345,1,Normal
3.1622,83.8617,5.2627,20.8391,1394.5098,2987.6020,4,Overheating
12.1878,60.5330,7.2326,18.7267,1593.4901,5867.5573,2,Bearing Wear
8.0455,53.4014,6.3549,17.2075,1692.7471,1867.1401,2,Bearing Wear
19.9943,52.8789,7.3839,18.4792,1509.9941,4260.8844,3,Misalignment
8.5855,51.8614,5.8750,16.9601,1658.2711,1137.3174,2,Bearing Wear
15.0415,67.8590,6.8474,17.7070,1549.6535,1263.7050,3,Misalignment
14.9652,69.4511,8.4565,23.0419,1857.8571,5839.0295,5,Combined Faults
6.5146,78.4415,5.1321,22.6394,1056.1397,2978.4434,4,Overheating
17.4987,65.5245,8.0335,22.6237,1122.0704,6093.0626,5,Combined Faults
12.6518,57.8527,7.0785,19.1205,1580.7975,4637.2866,2,Bearing Wear
28.0719,66.8524,8.0449,21.0776,1673.7136,2655.5067,3,Misalignment
3.9080,52.5616,5.7245,15.7999,1404.0289,314.8952,1,Normal
4.7814,77.5226,6.3085,22.0037,1015.5050,2389.7629,4,Overheating
19.9992,85.9831,6.3783,22.2209,1989.7710,1657.1093,4,Overheating
17.2351,67.1634,7.5846,21.9195,1106.3388,6715.3349,5,Combined Faults
13.8259,56.1991,8.3041,22.2096,1690.6168,235.3627,3,Misalignment
12.3216,53.2309,6.7211,18.0689,1508.7495,3242.6240,2,Bearing Wear
6.4860,77.9728,5.9868,22.4336,1818.6092,5823.8260,4,Overheating
13.4216,73.9223,6.9218,23.4140,1774.7109,5480.3534,4,Overheating
12.9576,55.7324,6.9437,18.5927,1574.3832,3855.9986,2,Bearing Wear
9.3622,72.8057,5.1947,20.3701,1117.8219,1106.1487,4,Overheating
12.7299,62.2993,9.2146,24.1310,1758.1981,2136.8321,5,Combined Faults
24.9204,54.8088,6.3640,20.6231,1718.8114,116.0246,3,Misalignment
10.1255,60.9442,6.8304,18.2887,1648.2771,4394.7879,2,Bearing Wear
24.4658,64.7215,6.5049,21.0954,1619.2338,1145.2807,3,Misalignment
3.1790,57.4645,5.6002,16.5757,1527.2817,1144.8263,1,Normal
4.3386,59.5964,5.3422,16.9905,1456.5501,992.8116,1,Normal
10.4067,57.8242,6.7341,18.5387,1516.6784,3587.1541,2,Bearing Wear
18.2837,67.0547,7.6671,21.1549,1675.9283,7965.3351,2,Bearing Wear
3.2285,53.3649,5.5947,17.0197,1446.5140,735.0236,1,Normal
3.0629,47.5587,5.4408,16.0110,1485.6056,31.8326,1,Normal
11.9474,60.4600,8.5257,20.9936,1405.4475,2282.6546,5,Combined Faults
19.7764,64.9219,6.8858,18.1644,1522.2597,6078.7528,5,Combined Faults
16.0351,64.1356,7.8837,24.0526,1694.1960,4674.3052,5,Combined Faults
4.6958,66.1709,5.3969,17.0495,1489.7196,1656.3889,1,Normal
12.8102,60.5090,7.1251,17.7223,1331.8745,1692.1380,3,Misalignment
12.3678,69.2374,8.9700,23.2756,1404.1346,4692.4975,5,Combined Faults
12.5953,66.7635,7.2761,20.0436,1451.3168,2079.4901,5,Combined Faults
17.7528,61.5310,8.9731,22.8074,1724.8535,2527.0671,5,Combined Faults
4.2789,52.3528,5.5278,16.7324,1536.3222,244.8177,1,Normal
10.9613,60.3376,6.8434,17.7553,1459.4249,4399.7818,2,Bearing Wear
12.6102,64.8974,7.4405,24.2509,1526.8066,5102.3162,5,Combined Faults
17.3586,67.6007,6.6632,20.6375,1341.3433,4995.7035,5,Combined Faults
16.2240,64.6260,7.7300,21.1189,1479.6374,7447.5699,2,Bearing Wear
15.1398,53.7718,8.3182,18.1178,1523.2118,724.4983,3,Misalignment
11.3310,60.0000,8.4865,21.2907,1467.1952,1046.8719,5,Combined Faults
5.4420,49.6130,5.9941,16.9189,1596.1904,791.6806,2,Bearing Wear
5.1429,70.1587,5.7414,24.0929,1211.8456,4769.0569,4,Overheating
10.3142,60.1738,7.6650,24.6853,1723.7668,1212.2906,5,Combined Faults
17.2849,68.6961,7.9265,27.3767,1815.2187,3693.4188,5,Combined Faults
13.2671,60.3954,7.1819,19.7198,1412.5329,5389.8591,2,Bearing Wear
13.4459,60.5851,7.3650,18.9586,1646.7224,6031.6091,2,Bearing Wear
20.2733,68.6042,7.4131,20.2639,1300.3136,33.9461,3,Misalignment
13.1633,55.7761,6.8036,18.5088,1683.0375,4045.5388,2,Bearing Wear
14.8628,59.2620,6.8190,19.1725,1623.7469,4773.9538,2,Bearing Wear
16.2688,66.5552,7.0732,24.7871,1841.7185,5903.8743,5,Combined Faults
4.6948,86.5124,6.2694,21.3013,1790.8312,264.9157,4,Overheating
3.3355,81.1387,5.3893,21.4800,1030.0218,3666.6635,4,Overheating
7.1818,76.6499,5.3476,23.3953,1607.0985,3573.9803,4,Overheating
19.8494,67.8831,7.1881,21.5538,1757.8056,1642.0102,3,Misalignment
10.6387,83.6888,7.1879,21.6026,1375.4442,337.9422,4,Overheating
23.2552,54.6611,6.6210,18.6243,1788.8487,4681.7825,3,Misalignment
16.8348,67.3150,8.7457,24.4456,1279.4268,4679.8931,5,Combined Faults
13.6503,61.3055,9.2427,24.2346,1591.0491,2360.1338,5,Combined Faults
3.4465,62.0846,5.3620,16.9238,1417.3492,1899.1455,1,Normal
8.1345,61.8043,6.3696,22.3417,1518.8889,1417.9996,5,Combined Faults
24.2542,66.1255,7.3924,19.2408,1450.5488,252.9549,3,Misalignment
16.1899,71.0259,8.9584,24.7883,1580.7224,6235.6748,5,Combined Faults
3.1681,52.1151,5.2314,16.7476,1537.2095,208.2860,1,Normal
15.3825,64.4251,7.2459,19.3697,1675.4352,6737.5397,2,Bearing Wear
14.8473,68.7039,7.6502,20.3187,1505.4160,7834.3859,2,Bearing Wear
6.4549,50.6793,6.2029,16.8333,1522.4954,1441.3557,2,Bearing Wear
14.3788,62.7969,8.3711,23.0420,1544.2713,5453.2303,5,Combined Faults
3.6642,47.8093,5.4030,16.8623,1512.8144,123.1901,1,Normal
15.4695,67.4630,6.8342,21.3868,1560.8461,4274.0064,5,Combined Faults
8.6631,60.0000,8.6846,17.4903,1277.7005,2325.4210,5,Combined Faults
21.4521,62.3374,7.1396,17.6638,1314.8912,3670.4331,3,Misalignment
8.6166,48.1433,6.1879,16.4318,1279.4207,1056.1146,2,Bearing Wear
15.4680,72.6772,8.9871,23.2023,1771.9509,7417.2430,5,Combined Faults
4.7231,49.2634,5.5851,17.0492,1512.2435,54.2799,1,Normal
11.4094,77.7890,6.7532,22.9827,1907.7207,3315.9988,4,Overheating
4.8559,44.4500,5.6343,16.9646,1585.9146,35.7219,1,Normal
2.4166,55.8419,5.6143,16.6433,1400.5743,855.8274,1,Normal
15.7382,64.5539,7.7697,21.2165,1572.5687,7591.0593,2,Bearing Wear
14.4255,55.5882,7.2624,20.6718,1321.4642,986.5158,3,Misalignment
4.0915,52.5719,5.2047,16.5696,1436.2020,785.7157,1,Normal
3.4839,48.7045,5.3190,16.1088,1493.5281,393.4844,1,Normal
10.8848,57.7902,6.8105,17.9002,1696.8526,3784.6505,2,Bearing Wear
3.0871,63.8327,5.3129,15.8988,1531.6387,1671.1363,1,Normal
13.0156,88.1504,5.5093,22.9668,1246.4748,2405.3454,4,Overheating
16.1654,64.4121,6.2897,18.8358,1308.6094,2551.7692,3,Misalignment
11.8471,61.1559,8.0027,23.0954,1610.4614,1870.6110,5,Combined Faults
2.0276,53.0085,5.6208,16.9420,1403.9100,321.4579,1,Normal
19.9997,75.0011,7.9661,25.7148,1794.5272,7309.8913,5,Combined Faults
4.3406,58.8521,5.5296,15.6129,1525.9033,1270.0158,1,Normal
18.7772,70.6137,7.5391,21.6453,1556.1524,4569.6636,5,Combined Faults
16.4460,60.0000,8.5060,24.4657,1608.0261,2888.0366,5,Combined Faults
16.1729,62.6298,8.9649,23.6745,1405.5175,4758.4053,5,Combined Faults
16.9127,68.7138,7.6867,18.6650,1555.4176,3235.7562,3,Misalignment
11.2772,58.8990,6.6361,17.8370,1446.3711,3679.9935,2,Bearing Wear
15.6015,67.1644,7.5580,20.4545,1419.1172,6911.9714,2,Bearing Wear
5.2229,66.2701,5.5250,16.5695,1558.1203,1699.7171,1,Normal
13.1361,79.5951,5.2466,24.9182,1860.4972,2648.9198,4,Overheating
25.2283,53.6083,8.4837,19.5280,1586.7965,777.3731,3,Misalignment
11.9809,70.3839,6.3490,23.6878,1866.7181,4892.4461,5,Combined Faults
4.1036,60.5243,5.3846,15.9361,1538.7081,1349.5007,1,Normal
11.8507,60.8107,6.9887,22.0696,1682.7558,3346.9725,5,Combined Faults
7.3614,83.9162,5.7558,22.2633,1402.1244,3520.4924,4,Overheating
3.9041,77.8603,5.7520,21.9329,1713.9764,1538.7433,4,Overheating
20.2701,67.9259,7.0476,20.8676,1338.5702,3661.9347,3,Misalignment
3.7656,62.4897,5.4813,15.8592,1522.8807,1650.9377,1,Normal
14.5246,66.2628,8.0076,18.4448,1245.3938,6794.0306,5,Combined Faults
21.8523,49.8710,6.5326,21.1714,1733.1759,1812.9550,3,Misalignment
20.8292,59.4425,7.2206,19.9788,1461.1506,637.9265,3,Misalignment
3.1407,57.1097,5.3802,16.9159,1475.9997,1151.6432,1,Normal
3.4602,59.1836,5.4894,16.1439,1448.9975,974.2165,1,Normal
14.3973,68.3225,7.7027,20.0219,1450.1038,7444.7439,2,Bearing Wear
3.1096,48.2268,5.5065,15.7916,1574.2172,303.3712,1,Normal
17.9409,59.6326,8.6323,19.5669,1422.2220,4557.5087,3,Misalignment
16.0303,68.0963,8.6931,20.0648,1133.9894,7923.6629,5,Combined Faults
12.7338,69.3243,7.9523,18.1453,1409.1267,850.4704,3,Misalignment
9.5068,51.5330,6.3864,16.8432,1356.4239,1934.9358,2,Bearing Wear
8.1317,60.0000,6.1308,24.1224,1438.5713,2483.9213,5,Combined Faults
9.3674,56.0120,6.7985,18.1524,1695.9503,4073.0171,2,Bearing Wear
7.6627,53.5515,5.8799,16.1374,1532.0178,1479.8721,2,Bearing Wear
13.0799,60.0000,7.2747,22.2504,1118.0393,3238.5558,5,Combined Faults
20.9897,67.7706,6.8223,18.0389,1791.3346,194.5444,3,Misalignment
10.5564,68.8238,6.2985,21.3645,1615.7573,2164.2319,4,Overheating
10.3310,56.7346,6.8712,17.5730,1570.5506,3600.7910,2,Bearing Wear
12.4891,60.0000,8.0430,20.0043,1654.0617,1648.2928,5,Combined Faults
6.7870,76.2265,6.8135,22.9104,1617.4038,3108.0488,4,Overheating
11.4639,61.0466,7.2476,18.9203,1561.4373,5091.7871,2,Bearing Wear
22.0121,53.6923,8.7483,19.9326,1581.0383,38.9705,3,Misalignment
21.1910,65.2012,7.0064,22.1233,1539.0335,2793.8796,3,Misalignment
15.7563,76.4282,7.3193,22.5738,1270.4155,1328.1899,4,Overheating
16.4549,59.9226,8.5895,21.4872,1518.9222,1471.2208,3,Misalignment
13.8258,71.7926,7.4744,22.7298,1185.5469,2548.8689,4,Overheating
20.4347,58.0852,8.7919,18.0435,1453.7820,2520.7139,3,Misalignment
4.6849,88.1454,7.5831,24.2849,1910.0616,4359.1156,4,Overheating
13.0052,63.8965,7.3367,19.0062,1338.6472,5813.9167,2,Bearing Wear
14.8664,62.9717,6.1606,21.3670,1619.2060,1487.5077,3,Misalignment
19.3368,61.9885,8.0541,21.0881,1731.6016,4787.8934,5,Combined Faults
18.1533,63.1443,6.9622,18.6936,1273.9430,5915.0225,5,Combined Faults
11.8485,54.9775,8.2864,20.3360,1339.8555,1723.4766,3,Misalignment
18.4311,65.2734,7.2758,20.2032,1517.4558,2712.4314,3,Misalignment
11.7810,60.0000,7.4269,22.9288,1307.0641,1669.6768,5,Combined Faults
4.0458,58.3309,5.5070,16.5106,1515.0535,1003.4318,1,Normal
15.2166,68.6792,5.6091,23.2271,1596.4429,722.8322,4,Overheating
12.9844,61.4695,6.8895,18.9145,1237.9494,5424.1299,2,Bearing Wear
3.9525,71.5362,5.0818,23.3359,1090.2162,679.8948,4,Overheating
13.1768,86.3800,5.2180,27.3555,1785.7250,5050.3308,4,Overheating
6.4934,79.3012,5.2049,25.3273,1950.6690,5251.2674,4,Overheating
8.9290,53.6372,5.9983,16.2705,1333.9834,1531.6559,2,Bearing Wear
20.3050,69.5149,7.5971,22.8042,1302.5486,6871.1896,5,Combined Faults
17.7053,68.7767,7.6331,23.4278,1836.7335,5854.1349,5,Combined Faults
15.1978,60.6776,9.3485,26.5718,1668.2041,2935.2879,5,Combined Faults
9.9439,50.9327,6.2471,17.2133,1559.0499,2288.2789,2,Bearing Wear
2.9231,67.5081,5.6456,16.5899,1572.0048,1836.7220,1,Normal
5.8226,72.3139,5.8476,22.4953,1503.1650,3959.8383,4,Overheating
17.6531,70.0452,9.1281,19.9640,1359.4267,4977.9323,5,Combined Faults
11.1641,82.8371,7.4580,21.8460,1339.8961,1975.7050,4,Overheating
16.3789,63.8373,8.6805,25.8372,1512.3730,4826.2166,5,Combined Faults
18.3320,66.7225,7.1401,22.3197,1482.6166,4967.4858,5,Combined Faults
3.9032,64.1551,5.1604,22.8132,1288.5304,4154.0300,4,Overheating
14.6715,67.6039,7.4693,19.5393,1399.1368,7156.3416,2,Bearing Wear
3.4154,46.5008,5.5708,16.0951,1569.5759,24.4913,1,Normal
17.1340,68.5226,7.9452,22.3373,1323.7721,7284.2775,5,Combined Faults
8.4073,53.3738,6.3246,16.7950,1297.7253,1955.7925,2,Bearing Wear
13.8943,59.8958,6.9472,19.4178,1337.5188,5558.5358,2,Bearing Wear
10.2113,78.8698,6.5122,22.4596,1913.4636,5766.1785,4,Overheating
3.6166,85.8402,6.2972,22.1912,1529.5384,3601.1250,4,Overheating
17.5174,67.7039,7.8567,21.0024,1766.7669,3959.6775,3,Misalignment
12.5025,70.5397,7.2641,21.4582,1158.3797,5190.7523,4,Overheating
11.3898,69.5612,7.8753,18.5571,1655.9568,806.7840,3,Misalignment
4.8213,52.9469,5.8476,16.8245,1571.0983,508.5270,1,Normal
3.2136,56.2848,5.7787,16.3436,1504.4025,936.8333,1,Normal
25.3602,65.6390,6.3096,20.5488,1496.2483,3065.0110,3,Misalignment
13.1778,69.6407,6.4516,21.7362,1253.1837,4859.3407,4,Overheating
18.6000,69.7572,6.9706,25.3387,1874.6167,1679.7530,4,Overheating
5.0704,50.4097,5.3369,16.6013,1594.8884,78.6388,1,Normal
3.3276,71.9810,5.5000,24.3983,1545.2425,4806.1704,4,Overheating
5.1951,85.5900,5.7404,20.7484,1407.8145,252.6248,4,Overheating
3.0061,62.0160,5.5915,16.3480,1488.1925,1485.8126,1,Normal
18.8120,70.8538,6.9321,24.0258,1849.8885,7961.2216,5,Combined Faults
24.2427,58.7361,8.0717,19.3698,1453.8233,3692.0981,3,Misalignment
11.6116,56.3929,6.7355,17.6948,1351.5582,4001.8455,2,Bearing Wear
7.5156,85.2699,6.4747,25.0102,1883.4389,1573.6024,4,Overheating
16.0595,69.4745,7.5119,23.0935,1832.1721,5730.4227,5,Combined Faults
10.7940,53.5044,6.4708,17.1503,1621.4324,3021.9304,2,Bearing Wear
21.8502,56.1443,8.1388,20.5693,1458.9513,1925.7159,3,Misalignment
18.8344,82.0042,7.0318,24.3830,1766.4113,2897.1057,4,Overheating
18.6709,72.5469,6.9705,24.6097,1673.1570,7121.9530,5,Combined Faults
3.4059,63.8309,5.6893,16.1172,1456.3401,1830.4916,1,Normal
22.3997,78.7668,6.2584,25.1336,1905.8781,4606.9441,4,Overheating
16.7829,52.6262,6.4612,18.8231,1465.1936,3520.4888,3,Misalignment
5.8164,71.5799,6.8070,20.9423,1185.4567,1379.6228,4,Overheating
20.9373,69.9457,7.4694,20.4442,1699.0497,4742.3288,3,Misalignment
20.1001,64.2780,7.8090,18.4552,1602.0925,4040.2630,3,Misalignment
2.7222,56.1296,5.2548,17.0137,1466.2502,908.3580,1,Normal
18.4646,65.6499,7.7979,21.3336,1671.8464,7788.5672,2,Bearing Wear
15.4964,75.0071,5.6679,23.6592,1262.3450,610.9862,4,Overheating
3.2876,60.6009,5.4592,16.1430,1529.5897,1304.8661,1,Normal
2.6876,49.4090,5.4828,16.3667,1442.9444,457.6930,1,Normal
14.1338,73.1492,7.3230,22.5967,1470.2962,3595.9153,4,Overheating
3.5159,62.8257,5.5119,16.2272,1473.2671,1477.0214,1,Normal
18.5018,71.9314,7.3081,21.1476,1883.4769,1355.5981,4,Overheating
7.3472,64.4070,7.0410,24.5818,1511.8666,1696.2296,4,Overheating
15.7092,69.5167,7.6706,20.9567,1501.3841,7820.4278,2,Bearing Wear
12.8331,76.8830,6.6341,22.2367,1578.1776,3869.6014,4,Overheating
13.4766,65.4645,6.3758,18.2525,1267.4777,7088.9949,5,Combined Faults
21.3573,59.8750,6.6689,19.7113,1761.5004,4988.8907,3,Misalignment
15.0376,55.7116,8.1117,22.0533,1318.8087,3162.8651,3,Misalignment
18.7631,54.3702,6.9825,17.8045,1303.2893,283.0280,3,Misalignment
14.5367,69.0747,7.8211,24.5545,1598.9887,5663.8555,5,Combined Faults
19.3844,64.0016,8.6348,22.9308,1760.8226,6350.4335,5,Combined Faults
12.3610,62.3441,6.2534,19.8320,1147.8944,4691.0757,5,Combined Faults
3.0863,51.5846,5.5261,16.7735,1536.4991,279.5050,1,Normal
16.3077,65.9129,7.7443,20.5152,1238.0597,7709.2223,2,Bearing Wear
14.6334,63.4798,7.4206,19.8706,1562.9600,6318.6652,2,Bearing Wear
8.5809,54.0036,6.6215,16.7546,1502.1927,2764.8996,2,Bearing Wear
11.3263,56.5782,6.8587,17.8544,1396.0436,4216.4064,2,Bearing Wear
5.0317,57.1235,5.7081,16.8800,1568.8958,965.1450,1,Normal
3.0280,44.5196,5.5855,16.4889,1599.8780,14.9660,1,Normal
13.6340,65.4854,6.8381,22.1656,1396.9689,4131.2136,3,Misalignment
18.8153,62.6036,8.0559,22.2111,1490.3752,1040.6812,3,Misalignment
26.7349,57.7123,7.2207,18.0714,1600.7375,2426.7503,3,Misalignment
3.3265,48.4115,5.2029,15.8260,1419.0375,1.1363,1,Normal
17.5787,54.0347,8.1280,18.1192,1528.0214,2929.9513,3,Misalignment
4.4408,47.6926,5.8128,16.6841,1481.9402,363.8859,1,Normal
18.2481,58.8760,6.5069,20.4072,1397.9241,849.2993,3,Misalignment
10.0681,78.6801,5.5589,24.3639,1887.8717,4635.3628,4,Overheating
2.9973,58.7623,5.3380,16.5542,1498.7842,1236.8049,1,Normal
4.1235,66.9074,5.3269,16.7300,1423.1158,1911.7778,1,Normal
12.0374,55.3716,6.3492,17.2974,1593.8467,2891.5052,2,Bearing Wear
10.7521,75.9960,7.3645,22.3799,1689.1193,3479.0665,4,Overheating
9.5749,67.0354,5.7201,21.9749,1034.3573,5416.6630,4,Overheating
13.9826,66.5780,7.5524,21.5980,1867.2723,4037.7213,5,Combined Faults
23.2507,74.4794,5.7199,21.6169,1843.5469,1293.4006,4,Overheating
13.3060,60.0000,6.3567,23.3732,1711.3383,2131.3276,5,Combined Faults
11.6858,60.0000,7.6575,21.4472,1193.0107,2278.0756,5,Combined Faults
8.8940,60.0000,9.0769,21.1532,1482.8083,1032.4921,5,Combined Faults
17.0643,62.1440,7.1251,19.0484,1380.2596,3052.3497,3,Misalignment
2.7815,58.1905,5.3880,16.0979,1490.2598,1264.8925,1,Normal
4.0837,63.9559,5.4504,16.3871,1411.4606,1700.5674,1,Normal
13.2622,60.0000,9.0442,27.8226,1884.5170,1893.7199,5,Combined Faults
12.1632,70.6840,5.7973,22.4379,1688.2613,731.5204,4,Overheating
4.2772,45.7544,5.7382,17.0905,1426.4771,155.1033,1,Normal
4.2213,63.3677,5.2353,15.8888,1489.2500,1728.2167,1,Normal
14.8791,52.6832,6.2217,20.1315,1772.6036,708.9959,3,Misalignment
15.3078,60.0000,9.4367,24.6713,1436.6597,1423.7536,5,Combined Faults
21.7427,66.9237,8.3438,17.8513,1794.8186,2919.6253,3,Misalignment
14.8441,50.0093,7.3208,21.4753,1376.2162,2411.6310,3,Misalignment
13.6549,57.9560,7.0032,20.5747,1474.3286,4436.3523,3,Misalignment
8.1310,60.0000,6.2764,23.6130,1321.7582,1175.5154,5,Combined Faults
8.0000,60.0000,8.2416,25.9470,1650.3208,1239.7564,5,Combined Faults
14.6410,67.6391,7.7310,20.5785,1103.3972,7440.4346,5,Combined Faults
15.4338,78.1273,5.8965,24.2828,1702.2938,4498.0373,4,Overheating
17.5028,55.4332,7.7990,19.5842,1598.7883,4439.4547,3,Misalignment
16.7243,61.0341,8.5300,19.6990,1383.2642,2472.5774,3,Misalignment
11.7507,60.1908,7.2149,18.8203,1621.4265,5620.7509,2,Bearing Wear
9.0615,55.0602,6.0917,17.1090,1478.5552,2204.8794,2,Bearing Wear
8.8475,48.5364,6.1888,16.0612,1526.2440,1320.9285,2,Bearing Wear
18.0749,57.8397,7.1917,17.4873,1414.6742,3040.9815,3,Misalignment
8.0418,47.7734,5.8340,16.0726,1556.8766,585.0566,2,Bearing Wear
14.0124,61.9280,7.2611,19.6621,1357.8820,3861.7689,3,Misalignment
20.5629,65.4160,7.5978,18.2962,1378.5544,3845.8203,3,Misalignment
11.4511,61.2041,8.4732,26.0800,1659.7410,3252.0036,5,Combined Faults
15.8007,65.5320,7.8910,20.0849,1247.0303,7883.1681,2,Bearing Wear
3.3223,50.8364,5.4116,16.1543,1408.6950,362.9968,1,Normal
3.7457,53.7857,5.6621,16.2956,1454.5137,528.2813,1,Normal
8.7190,53.6147,5.9548,17.4735,1600.4776,1722.8640,2,Bearing Wear
19.1970,56.1478,8.5614,22.4155,1372.3938,2926.9176,3,Misalignment
10.1636,84.1370,5.3639,23.0689,1797.7125,1764.0335,4,Overheating
4.3055,48.9848,5.1987,16.0528,1430.1306,514.0400,1,Normal
12.4235,69.5420,6.6068,17.8420,1358.6726,793.7981,3,Misalignment
15.8643,65.4036,7.7295,20.1663,1598.6606,7823.9188,2,Bearing Wear
5.7516,70.9872,7.5760,22.0640,1529.3314,717.4161,4,Overheating
